GEO2000,TOT_POP_00,Pct_White_00,Pct_Black_00,Pct_AIAN_00,Pct_ASN_00,Pct_NHOPI_00,Pct_Oth_00,Pct_2Race_00,Pct_HISP_00,Pct_NHISP_00,Pct_NHW_00,Pct_NHB_00,Pct_NHA_00,Pct_NHNHOPI_00,Pct_NHAI_00,Pct_NHOTH_00,Pct_NH2Race_00,Num_Child618_00,Num_Male618_00,Num_Female618_00,Num_Child018_00,Pct_Under18_00,Pct_65Over_00,Pct_workingAge_00,Tot_HH_00,Pct_popinHH_00,Pct_PopinFamHH_00,Presence_Child_Denom_00,Pct_SINGFEM_WOK_00,Pct_SINGMAL_WOK_00,Pct_MC_WOK_00,Num_FamHH_WOK_00,HHSIZE_DENOM_00,Pct_FamHH_00,Pct_NonFamHH_00,Tot_Families_00,Pct_SINGFEM_WRK_00,Pct_SINGMAL_WRK_0,Pct_MC_WRK_00,Num_FamHH_WRK_00,Tot_Pop_15Over_00,Pct_Male_15Over_00,Pct_Female_15Over_00,Lang_Denom_00,Tot_pop_517_00,Pct_517_Spnsh_AH_00,Pct_517_SPAN_ENW_00,Pct_517_ENW_00,WORKAGE_SE_DENOM_00,PCT_1864_ENGNOTWELL_00,Linguistic_ISO_00,Pct_HH_Ling_ISO_00,Citizenship_Denom_00,Pct_FORNBORN_00,Foreign_Born_Denom_00,Pct_Emigrated9000_00,Foreign_Born_byyear_Denom_00,Pct_Emi9000_NotCitizens_00,Diff_Res_Denom_00,Pct_DiffHouse_00,Pct_DiffHouse_SameCnty_00,Pct_DiffState_00,Transport_Denom_00,School_enroll_denom_00,Pct_enroll_PK12_00,Pct_enroll_PubPK12_00,EDUC_Denom_00,Pct_NoEDUC_00,Pct_EDUC8th_00,Pct_NODiploma_00,Pct_HSDiploma_00,Disability_Denom_00,Pct_515_wDis_00,Pct_1520_withDis_00,Fem16_Denom_00,Pct_Fem16_wk_00,Pct_Fem16_wk_emp_00,Pct_Fem16_wk_unemp_00,HH_Inc_Denom_00,Pct_HHINC_U25K_00,Pct_HHINC_2550K_00,Pct_HHINC_U50K_00,Pct_HHINC_5075K_00,Pct_HHINC_U75K,Pct_HHINC_75100K_00,Pct_HHINC_U100K_00,Pct_HHINC_MT100K_00,Med_HHINC_00,Pub_assist_denom_00,Pct_PubAssist_00,FAM_Inc_Denom_00,Pct_FAMINC_U25K_00,Pct_FAMINC_2550K_00,Pct_FAMINC_5075K_00,Pct_FAMINC_75100K_00,Pct_FAMINC_MT100K_00,Med_FAMINC_00,PCAP_Inc_00,POV_RAT_D_00,Pct_POV_00,Pct_POV_u18_00,Pct_ABVPOVLINE_00,Above_PovertyLine_00,POV_RAT_DINC_00,Pct_POVRAT50_00,Pct_POVRAT50100_00,Pct_POVRAT100150_00,Pct_POVRAT150200_00,Pct_POVRAT200_00,Pct_POVRAT_G200_00,POV_RAT_Denom_fam_00,Pct_POV_married_00,Pct_abovePovLine_married_00,POVRAT_FAM_Denom_00,Pct_POV_fam_chldrn_00,Pct_ABVPOV_fam_chldrn_00,HH_INCPOV_Denom_00,Pct_HHPOVu150_fam_00,Pct_HHPOVg150_fam_00,TOTHSUN_00,OCCHU_00,Pct_OWNOCC_00,Pct_RNTOCC_00,OCCHU_Race_Denom_00,Pct_OCCW_00,Pct_OCCB_00,Pct_OCCI_00,Pct_OCCA_00,Pct_OCCP_00,Pct_OCCO_00,Pct_OCCM_00,TOCCHU_OWNOCCRace_Denom_00,Pct_OWNOCCW_00,Pct_OWNOCCB_00,Pct_OWNOCCI_00,Pct_OWNOCCA_00,Pct_OWNOCCP_00,Pct_OWNOCCO_00,Pct_OWNOCCM_00,Pct_RNTOCCW_00,Pct_RNTOCCB_00,Pct_RNTOCCI_00,Pct_RNTOCCA_00,Pct_RNTOCCP_00,Pct_RNTOCCO_00,Pct_RNTOCCM_00,OCCHUH_00,Pct_OCCH_OWNOCC_00,Pct_OCCH_RNTOCC_00,OCCHUW_00,Pct_OCCW_OWNOCC_00,Pct_OCCW_RNTOCC_00,Tot_Pop_OCCHU_00,Pct_Pop_OWNOCC_00,Pct_Pop_RNTOCC_00,OCCHU_HHSZE_Denom_00,Pct_1PRSNHH_00,Pct_24PRSNHH_00,Pct_g5PRSNHH_00,Avg_HHSZE_OCCHU_00,Avg_HHSZE_OWNOCC_00,Avg_HHSZE_RNTOCC_00,OCCHU_OCCperRM_Denom_00,OCCHU100_00,OCCHU151200_00,Total_HU_00,Pct_BLTYR902000_00,Pct_BLTYR8089_00,Pct_BLTYR6079_00,Pct_BLTYR4059_00,Pct_BLTYR39_00,OCCHU_BLTYR_Denom_00,Pct_BLTOC902000_00,Pct_BLTOC8089_00,Pct_BLTOC6079_00,Pct_BLTOC4059_00,Pct_BLTOC39_00,Pct_BLTRE902000_00,Pct_BLTRE8089_00,Pct_BLTRE6079_00,Pct_BLTRE4059_00,Pct_BLTRE39_00,Med_GR_Rent_00,RNTOCC_GR_Denom_00,Pct_R10PI_00,Pct_R19PI_00,Pct_R29PI_00,Pct_R39PI_00,Pct_R49PI_00,Pct_R50PI_00,Pct_RNCPI_00,MED_GR_PctHHINC_00,RNTOCC_HHINC_Denom_00,PCT_R30PI_00,PCT_RG30PI_00,OWNOCC_COSTINC_Denom_00,PCT_OWNOCC_M30PI_00,PCT_OWNOCC_MG30PI_00,PCT_OCCHU_00,PCT_VCTHU_00,Pct_Bachelor_00,Pct_PostBachDeg_00,Pct_Drivealone_00,Pct_PublicTransport_00
44007015600,2419,88.05,1.61,0.00,0.00,0.62,5.70,4.01,9.88,90.12,84.25,1.61,0.00,0.62,0.00,0.29,3.35,320.00,267.00,211.00,637.00,26.33,15.30,59.36,2419.00,100.00,77.22,1032.00,6.49,3.88,19.09,304.00,1032.00,56.78,43.22,586.00,24.04,12.82,63.14,312.00,1883.00,48.81,51.19,2309.00,503.00,20.28,0.00,0.00,1436.00,5.85,1032.00,3.29,2419.00,13.72,332.00,41.27,137.00,100.00,2309.00,36.47,63.42,25.06,1210.00,2363.00,13.33,82.22,1602.00,0.94,12.42,29.71,39.14,2309.00,0.95,1.13,951.00,28.39,77.04,1.85,1032.00,41.28,31.01,72.29,23.16,95.45,3.78,99.22,0.78,31979.00,1032.00,5.52,586.00,29.35,34.64,31.06,4.95,0.00,41563.00,15700.00,2412.00,13.52,42.33,86.48,0.22,2412.00,4.02,9.49,12.15,10.07,35.74,1061.64,2412.00,19.94,58.77,586.00,90.48,48.76,1032.00,46.40,60.61,1086.00,1041.00,40.15,59.85,1041.00,91.64,1.44,0.00,0.00,0.00,3.46,3.46,1041.00,93.54,0.00,0.00,0.00,0.00,4.07,2.39,90.37,2.41,0.00,0.00,0.00,3.05,4.17,72.00,34.72,65.28,924.00,41.45,58.55,2419.00,44.73,55.27,1041.00,36.41,56.29,7.30,2.32,2.59,2.15,1041.00,96.54,3.46,1086.00,4.42,3.68,7.00,43.74,41.16,1041.00,0.00,5.02,7.66,43.06,44.26,7.70,3.05,7.06,45.91,36.28,525.00,623.00,6.90,31.30,18.14,18.14,5.94,17.50,2.09,26.20,623.00,56.34,41.57,144.00,63.19,36.81,95.86,4.14,4.93,3.43,78.26,2.73
44007015700,3747,93.35,0.75,1.49,0.00,0.00,2.78,1.63,1.41,98.59,92.85,0.75,0.00,0.00,1.49,1.87,1.63,329.00,288.00,278.00,789.00,21.06,19.19,60.66,3747.00,99.97,86.52,1532.00,5.81,2.42,18.99,417.00,1532.00,72.39,27.61,1109.00,20.41,8.49,71.10,436.00,3131.00,48.36,51.64,3566.00,574.00,0.00, ,0.00,2273.00,1.98,1532.00,2.09,3747.00,7.47,280.00,17.50,49.00,46.94,3566.00,26.86,70.35,25.26,1799.00,3656.00,8.37,58.82,2696.00,1.85,5.08,23.78,30.79,3561.00,0.48,0.48,1598.00,24.22,75.45,3.10,1532.00,28.72,28.66,57.38,20.23,77.61,14.30,91.91,8.09,45476.00,1532.00,2.55,1109.00,18.12,30.21,25.16,18.12,8.39,51492.00,20762.00,3727.00,6.04,28.00,93.96,0.19,3727.00,3.33,2.71,7.14,9.15,22.32,4523.44,3727.00,10.22,71.02,1109.00,74.00,37.68,1532.00,41.22,78.32,1564.00,1522.00,79.17,20.83,1522.00,95.27,0.39,0.99,0.00,0.00,1.51,1.84,1522.00,95.52,0.00,1.24,0.00,0.00,1.33,1.91,94.32,1.89,0.00,0.00,0.00,2.21,1.58,14.00,64.29,35.71,1445.00,79.65,20.35,3746.00,82.14,17.86,1522.00,23.46,69.12,7.42,2.46,2.55,2.11,1522.00,98.16,1.84,1564.00,2.17,1.34,13.55,52.05,30.88,1522.00,2.41,1.74,14.69,53.20,27.97,1.58,0.00,11.04,48.26,39.12,544.00,317.00,5.68,29.97,18.30,4.42,10.09,20.50,11.04,24.40,317.00,53.94,35.02,491.00,71.28,28.72,97.31,2.69,11.91,3.49,86.60,2.61
44007015800,3744,95.38,0.67,0.27,0.00,0.00,1.87,1.82,3.63,96.37,93.88,0.67,0.00,0.00,0.27,0.13,1.42,347.00,294.00,267.00,842.00,22.49,17.82,60.36,3744.00,99.33,80.90,1551.00,5.54,1.16,20.95,429.00,1551.00,64.93,35.07,1007.00,23.87,3.87,72.26,465.00,3055.00,46.22,53.78,3514.00,587.00,3.92,0.00,0.00,2260.00,0.97,1551.00,3.42,3744.00,8.84,331.00,14.80,49.00,63.27,3514.00,30.99,73.83,17.81,1700.00,3590.00,9.14,71.04,2664.00,1.50,6.87,25.56,28.12,3501.00,0.34,1.23,1624.00,27.52,59.06,3.13,1551.00,31.01,32.69,63.70,18.83,82.53,10.51,93.04,6.96,40013.00,1551.00,1.10,1007.00,22.44,34.56,21.85,11.82,9.33,42768.00,19325.00,3711.00,9.03,12.24,90.97,0.22,3711.00,4.37,4.66,7.57,8.76,25.36,3337.35,3711.00,43.88,71.33,1007.00,21.84,48.48,1551.00,54.42,67.27,1597.00,1543.00,66.82,33.18,1543.00,96.37,0.91,0.00,0.00,0.00,1.81,0.91,1543.00,98.74,0.00,0.00,0.00,0.00,0.68,0.58,91.60,2.73,0.00,0.00,0.00,4.10,1.56,40.00,35.00,65.00,1468.00,68.39,31.61,3719.00,69.70,30.30,1543.00,28.32,64.16,7.52,2.41,2.51,2.20,1543.00,98.77,1.23,1597.00,0.81,1.44,10.64,48.22,38.89,1543.00,1.26,0.68,6.30,51.41,40.35,0.00,3.13,15.82,44.73,36.33,566.00,512.00,7.42,33.59,20.31,15.23,4.10,13.48,5.86,23.80,512.00,61.33,32.81,459.00,58.17,41.83,96.62,3.38,12.39,5.26,86.18,2.88
44007015900,3007,91.62,3.69,0.00,0.00,0.00,1.50,3.19,5.59,94.41,87.96,3.69,0.00,0.00,0.00,0.00,2.76,395.00,323.00,259.00,816.00,27.14,13.47,60.89,3007.00,100.00,82.51,1271.00,8.50,3.54,19.75,404.00,1271.00,63.26,36.74,804.00,27.83,10.61,61.56,424.00,2369.00,45.42,54.58,2804.00,568.00,6.34,16.67,1.76,1831.00,2.68,1271.00,3.93,3007.00,12.87,387.00,17.31,67.00,100.00,2804.00,35.63,72.37,20.22,1381.00,2879.00,11.57,79.28,1975.00,2.38,10.68,30.43,32.15,2790.00,0.90,0.57,1259.00,27.96,67.90,3.69,1271.00,29.66,42.17,71.83,17.39,89.22,7.16,96.38,3.62,33839.00,1271.00,4.56,804.00,17.66,46.77,20.02,9.83,5.72,42245.00,17036.00,3007.00,7.38,29.73,92.62,0.25,3007.00,3.86,3.53,8.48,5.99,21.85,3092.11,3007.00,5.41,65.67,804.00,89.74,50.85,1271.00,44.72,67.71,1330.00,1270.00,48.74,51.26,1270.00,95.67,0.63,0.00,0.00,0.00,1.81,1.89,1270.00,96.93,1.29,0.00,0.00,0.00,0.00,1.78,94.47,0.00,0.00,0.00,0.00,3.53,2.00,65.00,10.77,89.23,1173.00,50.55,49.45,3007.00,60.63,39.37,1270.00,31.89,61.50,6.61,2.37,2.95,1.82,1270.00,98.50,1.50,1330.00,2.86,4.51,13.31,27.67,51.65,1270.00,1.94,5.82,9.05,29.73,53.47,3.99,3.69,13.67,28.26,50.38,560.00,651.00,2.00,38.56,26.57,12.29,6.45,7.37,6.76,21.60,651.00,67.13,26.11,174.00,40.80,59.20,95.49,4.51,7.65,2.63,81.39,3.04
44007016000,3370,74.51,9.64,0.12,1.28,0.00,10.03,4.42,14.87,85.13,67.80,9.17,1.28,0.00,0.12,3.92,2.85,386.00,293.00,319.00,872.00,25.88,11.28,65.22,3370.00,99.58,70.59,1572.00,9.86,1.97,15.78,434.00,1572.00,47.71,52.29,750.00,36.45,7.06,56.49,439.00,2700.00,47.22,52.78,3143.00,565.00,26.19,13.51,3.54,2198.00,5.96,1572.00,8.65,3370.00,19.53,658.00,46.81,308.00,93.83,3143.00,57.27,69.44,16.22,1711.00,3255.00,9.86,92.83,2175.00,4.37,7.54,31.86,24.92,3143.00,0.22,0.95,1398.00,28.40,58.94,12.85,1572.00,43.89,28.82,72.71,18.89,91.60,4.13,95.74,4.26,30255.00,1572.00,4.71,750.00,32.53,29.33,28.00,4.93,5.20,40221.00,17300.00,3356.00,19.67,38.94,80.33,0.19,3356.00,7.57,12.10,9.62,11.41,40.70,654.61,3356.00,19.55,53.04,750.00,84.21,53.00,1572.00,38.10,52.14,1674.00,1567.00,21.89,78.11,1567.00,79.00,8.74,0.32,1.34,0.00,6.00,4.59,1567.00,84.55,2.62,0.00,0.00,0.00,4.37,8.45,77.45,10.46,0.41,1.72,0.00,6.45,3.51,151.00,11.92,88.08,1179.00,24.09,75.91,3356.00,29.29,70.71,1567.00,43.20,49.52,7.28,2.14,2.87,1.94,1567.00,96.94,3.06,1674.00,3.41,2.03,11.29,16.37,66.91,1567.00,1.75,3.79,2.62,12.83,79.01,4.17,1.72,13.89,16.83,63.40,492.00,1224.00,12.09,25.82,22.39,12.58,4.82,19.12,3.19,24.20,1224.00,60.29,36.52,33.00,69.70,30.30,93.61,6.39,12.00,8.09,72.94,3.86
44007016100,4493,43.38,16.83,0.36,1.98,0.00,22.43,15.02,24.24,75.76,36.19,15.09,1.98,0.00,0.36,10.19,11.95,652.00,513.00,485.00,1455.00,32.38,7.95,61.58,4493.00,99.64,83.26,1700.00,13.76,4.47,17.18,602.00,1700.00,63.88,36.12,1086.00,39.24,12.42,48.33,660.00,3343.00,48.16,51.84,4091.00,967.00,28.44,5.09,1.45,2767.00,16.26,1700.00,19.94,4493.00,39.77,1787.00,47.79,854.00,90.87,4091.00,56.44,65.18,11.13,1957.00,4281.00,14.20,94.41,2564.00,6.28,11.51,46.14,30.11,4091.00,1.42,0.88,1697.00,32.76,57.55,7.37,1700.00,47.35,34.00,81.35,9.88,91.24,6.18,97.41,2.59,26092.00,1700.00,11.06,1086.00,45.21,36.10,8.84,6.35,3.50,26884.00,13155.00,4493.00,27.62,41.34,72.38,0.26,4493.00,11.48,16.14,12.26,12.33,52.21,722.90,4493.00,22.88,53.47,1086.00,78.62,54.69,1700.00,61.15,65.61,1887.00,1716.00,21.45,78.55,1716.00,50.82,16.96,0.47,1.52,0.00,18.12,12.12,1716.00,64.13,13.32,0.00,0.00,0.00,12.23,10.33,47.18,17.95,0.59,1.93,0.00,19.73,12.61,336.00,9.23,90.77,766.00,28.07,71.93,4477.00,30.00,70.00,1716.00,29.60,57.69,12.70,2.61,3.65,2.32,1716.00,93.07,6.93,1887.00,3.50,3.71,20.19,10.49,62.11,1716.00,0.00,0.00,11.68,10.87,77.45,4.90,5.19,23.15,9.94,56.82,484.00,1348.00,3.41,29.75,25.30,8.09,3.71,25.52,4.23,25.30,1348.00,58.46,37.31,54.00,33.33,66.67,90.94,9.06,5.77,3.35,66.02,5.98
44007016300,2578,87.16,4.38,0.00,0.35,0.00,6.71,1.40,9.85,90.15,81.57,4.38,0.35,0.00,0.00,2.68,1.16,265.00,232.00,140.00,531.00,20.60,15.09,65.36,2578.00,100.00,78.36,1123.00,5.88,0.80,17.54,272.00,1123.00,59.22,40.78,665.00,24.74,3.09,72.16,291.00,2161.00,47.62,52.38,2474.00,400.00,11.50,13.04,1.50,1685.00,5.58,1123.00,4.36,2578.00,17.22,444.00,22.52,100.00,100.00,2474.00,34.96,82.20,5.66,1355.00,2524.00,10.06,65.35,1874.00,1.44,3.79,22.68,30.79,2474.00,1.01,0.20,1117.00,23.81,82.33,0.00,1123.00,25.65,33.75,59.39,18.79,78.18,15.85,94.03,5.97,44112.00,1123.00,1.69,665.00,18.05,27.07,22.41,26.47,6.02,55799.00,21143.00,2571.00,10.23,13.31,89.77,0.20,2571.00,2.41,7.82,5.06,5.25,20.54,1608.66,2571.00,26.24,64.64,665.00,59.18,42.53,1123.00,39.47,63.24,1079.00,1057.00,70.67,29.33,1057.00,91.30,3.69,0.00,1.14,0.00,3.88,0.00,1057.00,93.71,2.01,0.00,0.00,0.00,4.28,0.00,85.48,7.74,0.00,3.87,0.00,2.90,0.00,55.00,65.45,34.55,931.00,73.58,26.42,2578.00,76.96,23.04,1057.00,32.36,60.74,6.91,2.44,2.66,1.92,1057.00,98.39,1.61,1079.00,1.02,8.43,17.05,38.92,34.57,1057.00,1.47,10.44,17.54,36.28,34.27,0.00,4.19,17.10,45.48,33.23,578.00,310.00,8.06,32.26,16.13,12.90,9.35,10.65,10.65,21.70,310.00,56.45,32.90,331.00,64.35,35.65,97.96,2.04,9.07,8.91,82.58,3.39
44007016400,5272,48.22,13.20,0.44,3.60,0.00,23.16,11.38,15.97,84.03,41.71,13.05,3.05,0.00,0.17,16.45,9.60,798.00,625.00,531.00,1651.00,31.32,10.39,59.58,5272.00,98.29,86.06,1887.00,17.81,4.50,18.55,771.00,1887.00,70.85,29.15,1337.00,43.45,10.71,45.84,794.00,3930.00,48.75,51.25,4829.00,1140.00,21.05,15.00,6.14,3141.00,13.05,1887.00,19.93,5272.00,41.05,2164.00,34.20,740.00,77.03,4829.00,45.70,68.28,17.44,2287.00,5094.00,13.31,87.32,3116.00,2.63,12.45,39.35,30.65,4758.00,1.35,1.56,1980.00,34.44,63.05,9.82,1887.00,42.87,30.31,73.18,18.12,91.31,5.62,96.93,3.07,28453.00,1887.00,9.38,1337.00,38.52,29.77,20.64,6.73,4.34,36157.00,13169.00,5192.00,22.80,52.87,77.20,0.24,5192.00,9.09,13.71,11.34,11.75,45.90,635.52,5192.00,14.86,64.05,1337.00,91.72,49.95,1887.00,62.39,75.60,2137.00,1966.00,30.32,69.68,1966.00,54.17,13.12,0.36,3.05,0.00,21.06,8.24,1966.00,64.43,5.70,1.17,3.52,0.00,16.78,8.39,49.71,16.35,0.00,2.85,0.00,22.92,8.18,272.00,21.32,78.68,966.00,36.75,63.25,5182.00,40.35,59.65,1966.00,25.13,62.92,11.95,2.64,3.51,2.26,1966.00,97.41,2.59,2137.00,3.14,5.01,15.68,19.37,56.81,1966.00,0.00,1.34,9.06,18.96,70.64,4.31,6.72,20.51,19.93,48.54,509.00,1370.00,8.54,32.85,19.93,8.10,6.42,20.66,3.50,23.90,1370.00,61.31,35.18,112.00,48.21,51.79,92.00,8.00,6.74,2.28,75.38,4.02
44007016500,3881,82.25,6.73,0.00,1.26,0.00,5.54,4.23,5.46,94.54,79.90,6.16,1.26,0.00,0.00,2.99,4.23,367.00,328.00,241.00,815.00,21.00,18.71,61.56,3881.00,99.72,71.63,1781.00,5.28,0.34,20.27,461.00,1781.00,53.12,46.88,946.00,21.24,2.68,76.08,485.00,3233.00,44.51,55.49,3680.00,565.00,2.30,0.00,0.00,2389.00,6.20,1781.00,8.70,3881.00,23.01,893.00,29.23,261.00,62.84,3680.00,37.69,61.79,21.70,1947.00,3762.00,8.32,72.20,2873.00,2.78,6.47,19.00,20.22,3680.00,0.73,0.00,1781.00,25.10,66.89,5.15,1781.00,34.98,18.08,53.06,19.71,72.77,8.03,80.80,19.20,41513.00,1781.00,3.99,946.00,21.14,17.76,23.47,10.25,27.38,62297.00,31286.00,3881.00,13.40,29.04,86.60,0.18,3881.00,7.06,6.34,8.32,6.93,28.65,2021.17,3881.00,24.62,64.98,946.00,80.52,48.68,1781.00,39.90,56.77,1835.00,1771.00,50.82,49.18,1771.00,85.88,5.87,0.00,1.13,0.00,3.78,3.33,1771.00,90.56,3.11,0.00,2.22,0.00,2.11,2.00,81.06,8.73,0.00,0.00,0.00,5.51,4.71,92.00,39.13,60.87,1471.00,53.57,46.43,3870.00,56.46,43.54,1771.00,36.42,58.10,5.48,2.19,2.43,1.93,1771.00,96.33,3.67,1835.00,2.07,10.46,13.57,25.07,48.83,1771.00,1.33,6.11,6.67,19.56,66.33,2.99,15.73,17.57,30.88,32.84,554.00,860.00,12.56,24.77,23.02,9.53,8.14,15.00,6.98,24.60,860.00,60.35,32.67,291.00,71.48,28.52,96.51,3.49,20.22,22.24,74.11,7.19
44007016600,1814,69.96,13.34,0.00,0.00,0.00,8.82,7.88,20.23,79.77,58.77,12.90,0.00,0.00,0.00,1.82,6.28,215.00,202.00,132.00,491.00,27.07,16.37,57.28,1814.00,90.19,75.08,669.00,21.52,0.00,20.48,281.00,669.00,65.62,34.38,439.00,52.26,0.00,47.74,287.00,1432.00,37.71,62.29,1678.00,342.00,16.67,36.84,6.14,1039.00,15.40,669.00,18.68,1814.00,30.15,547.00,45.89,251.00,88.05,1678.00,59.06,58.12,23.41,708.00,1727.00,13.09,80.97,1143.00,4.90,9.10,39.37,30.62,1535.00,1.82,1.89,884.00,31.00,68.25,2.19,669.00,46.04,31.54,77.58,14.50,92.08,2.84,94.92,5.08,26577.00,669.00,11.51,439.00,48.97,33.03,13.21,2.28,2.51,25625.00,14597.00,1671.00,22.98,36.46,77.02,0.26,1671.00,13.94,9.04,15.38,8.08,46.44,799.11,1671.00,17.71,54.39,439.00,81.65,60.00,669.00,76.15,58.92,744.00,690.00,27.68,72.32,690.00,72.03,11.74,0.00,0.00,0.00,10.29,5.94,690.00,83.77,8.90,0.00,0.00,0.00,4.19,3.14,67.54,12.83,0.00,0.00,0.00,12.63,7.01,128.00,7.03,92.97,441.00,34.24,65.76,1636.00,25.49,74.51,690.00,30.58,59.28,10.14,2.37,2.18,2.44,690.00,95.51,4.49,744.00,0.94,5.24,22.85,19.22,51.75,690.00,3.66,8.38,0.00,16.23,71.73,0.00,4.61,32.87,20.24,42.28,525.00,499.00,3.01,23.45,22.04,15.23,5.41,18.24,12.63,25.90,499.00,48.50,38.88,37.00,81.08,18.92,92.74,7.26,7.17,4.64,70.90,3.11
44007016700,3253,78.76,3.81,0.25,1.17,0.00,11.44,4.58,13.31,86.69,75.07,3.81,1.17,0.00,0.25,3.63,2.77,274.00,211.00,296.00,788.00,24.22,13.03,63.33,3253.00,98.43,74.92,1416.00,12.64,0.78,14.62,397.00,1416.00,53.74,46.26,761.00,45.99,4.01,50.00,424.00,2581.00,48.04,51.96,3037.00,553.00,19.71,18.35,3.62,2060.00,9.17,1416.00,10.59,3253.00,18.01,586.00,25.60,150.00,88.67,3037.00,52.85,71.40,16.82,1551.00,3151.00,8.38,83.33,2159.00,1.53,9.36,34.46,29.46,2979.00,0.94,0.57,1319.00,29.57,70.00,5.90,1416.00,44.00,34.04,78.04,14.97,93.01,4.87,97.88,2.12,28604.00,1416.00,6.92,761.00,39.82,28.91,20.11,8.15,3.02,31733.00,14940.00,3202.00,18.71,45.58,81.29,0.19,3202.00,6.68,12.02,10.84,11.65,41.19,815.15,3202.00,12.19,53.98,761.00,100.00,45.99,1416.00,52.78,54.19,1488.00,1400.00,29.57,70.43,1400.00,82.07,5.29,0.50,0.79,0.00,6.64,4.71,1400.00,87.44,2.90,0.00,0.00,0.00,6.76,2.90,79.82,6.29,0.71,1.12,0.00,6.59,5.48,125.00,19.20,80.80,1102.00,32.85,67.15,3202.00,36.73,63.27,1400.00,37.00,56.86,6.14,2.29,2.84,2.05,1400.00,97.14,2.86,1488.00,3.63,10.35,15.32,22.92,47.78,1400.00,2.90,5.80,9.66,23.43,58.21,4.26,13.18,17.24,22.62,42.70,488.00,986.00,10.65,23.83,28.09,10.75,5.27,15.31,6.09,24.10,986.00,62.58,31.34,90.00,57.78,42.22,94.09,5.91,7.41,6.76,68.41,2.58
44007016800,3051,92.43,1.15,0.49,0.98,0.00,2.69,2.26,6.75,93.25,87.94,1.05,0.98,0.00,0.49,0.85,1.93,343.00,279.00,247.00,697.00,22.84,20.06,58.08,3051.00,100.00,82.86,1252.00,6.87,3.12,20.21,378.00,1252.00,64.30,35.70,805.00,22.51,10.21,67.28,382.00,2492.00,44.14,55.86,2889.00,505.00,9.70,14.29,2.97,1772.00,6.04,1252.00,3.51,3051.00,14.42,440.00,13.64,60.00,91.67,2889.00,36.17,88.71,7.18,1458.00,2959.00,10.58,78.27,2151.00,2.32,8.14,22.83,34.08,2889.00,0.35,0.48,1375.00,25.53,75.21,3.99,1252.00,23.88,32.59,56.47,28.67,85.14,8.55,93.69,6.31,45195.00,1252.00,1.12,805.00,14.41,34.78,32.67,10.06,8.07,50478.00,21823.00,3041.00,8.75,30.45,91.25,0.21,3041.00,2.63,6.12,6.08,7.20,22.03,3039.74,3041.00,44.36,64.94,805.00,65.00,45.52,1252.00,48.43,67.74,1293.00,1259.00,74.50,25.50,1259.00,95.15,0.56,0.40,0.48,0.00,2.38,1.03,1259.00,96.70,0.00,0.53,0.64,0.00,0.75,1.39,90.65,2.18,0.00,0.00,0.00,7.17,0.00,70.00,38.57,61.43,1158.00,76.60,23.40,3051.00,78.76,21.24,1259.00,28.75,65.69,5.56,2.42,2.56,2.02,1259.00,98.65,1.35,1293.00,0.85,7.27,11.45,46.40,34.03,1259.00,1.17,2.24,6.08,53.09,37.42,0.00,21.50,28.35,27.41,22.74,575.00,321.00,12.46,34.27,15.89,13.08,2.18,10.59,11.53,19.30,321.00,62.62,25.86,395.00,61.01,38.99,97.37,2.63,8.79,7.35,87.45,1.30
44007016900,1852,92.44,2.97,0.38,1.13,0.00,0.81,2.27,2.75,97.25,92.44,1.40,1.13,0.00,0.00,0.00,2.27,147.00,129.00,134.00,354.00,19.11,21.49,59.99,1852.00,99.57,85.69,791.00,5.18,0.88,17.32,185.00,791.00,71.43,28.57,565.00,22.16,3.78,74.05,185.00,1571.00,46.98,53.02,1767.00,258.00,1.94,0.00,0.00,1111.00,3.15,791.00,1.39,1852.00,7.72,143.00,3.50,5.00,100.00,1767.00,29.77,80.80,11.79,797.00,1801.00,7.50,52.59,1420.00,1.41,3.59,16.55,24.86,1759.00,0.00,0.34,819.00,20.51,60.12,0.00,791.00,18.96,30.21,49.18,24.27,73.45,12.64,86.09,13.91,50319.00,791.00,1.39,565.00,11.86,26.19,29.38,14.16,18.41,60324.00,25788.00,1830.00,4.21,12.99,95.79,0.18,1830.00,1.20,3.01,5.90,5.46,15.57,5517.86,1830.00,0.00,71.99,565.00,50.00,32.37,791.00,48.28,74.29,823.00,802.00,77.06,22.94,802.00,96.26,1.87,0.62,0.37,0.00,0.37,0.50,802.00,96.44,1.13,0.81,0.49,0.00,0.49,0.65,95.65,4.35,0.00,0.00,0.00,0.00,0.00,16.00,50.00,50.00,772.00,77.20,22.80,1844.00,83.35,16.65,802.00,25.44,68.45,6.11,2.30,2.49,1.67,802.00,100.00,0.00,823.00,0.00,2.67,18.23,53.71,25.39,802.00,0.00,1.13,17.48,57.44,23.95,0.00,8.15,22.28,41.85,27.72,484.00,184.00,7.61,22.83,24.46,17.39,0.00,11.41,16.30,25.00,184.00,54.89,28.80,204.00,74.02,25.98,97.45,2.55,18.87,11.06,80.43,1.63
