school_code,enroll_1112,enroll_lunchF_1112,enroll_lunchR_1112,enroll_lunchP_1112,PCT_FREE_1112,PCT_FREE_SUP_1112,NUM_FREE_SUP_1112,PCT_RED_1112,PCT_RED_SUP_1112,NUM_RED_SUP_1112,PCT_PAID_1112,PCT_PAID_SUP_1112,NUM_PAID_SUP_1112,NUM_FREERED_1112,PCT_FREERED_1112,PCT_FREERED_SUP_1112,NUM_FREERED_SUP_1112,enroll_lunchF_1011,enroll_lunchP_1011,enroll_lunchR_1011,enroll_1011,PCT_FREE_1011,PCT_FREE_SUP_1011,NUM_FREE_SUP_1011,PCT_RED_1011,PCT_RED_SUP_1011,NUM_RED_SUP_1011,PCT_PAID_1011,PCT_PAID_SUP_1011,NUM_PAID_SUP_1011,NUM_FREERED_1011,PCT_FREERED_1011,PCT_FREERED_SUP_1011,NUM_FREERED_SUP_1011,enroll_0910,enroll_lunchF_0910,enroll_lunchR_0910,enroll_lunchP_0910,PCT_FREE_0910,PCT_FREE_SUP_0910,NUM_FREE_SUP_0910,PCT_RED_0910,PCT_RED_SUP_0910,NUM_RED_SUP_0910,PCT_PAID_0910,PCT_PAID_SUP_0910,NUM_PAID_SUP_0910,NUM_FREERED_0910,PCT_FREERED_0910,PCT_FREERED_SUP_0910,NUM_FREERED_SUP_0910,enroll_0809,enroll_lunchF_0809,enroll_lunchR_0809,enroll_lunchP_0809,PCT_FREE_0809,PCT_FREE_SUP_0809,NUM_FREE_SUP_0809,PCT_RED_0809,PCT_RED_SUP_0809,NUM_RED_SUP_0809,PCT_PAID_0809,PCT_PAID_SUP_0809,NUM_PAID_SUP_0809,NUM_FREERED_0809,PCT_FREERED_0809,PCT_FREERED_SUP_0809,NUM_FREERED_SUP_0809,enroll_0708,enroll_lunchF_0708,enroll_lunchR_0708,enroll_lunchP_0708,PCT_FREE_0708,PCT_FREE_SUP_0708,NUM_FREE_SUP_0708,PCT_RED_0708,PCT_RED_SUP_0708,NUM_RED_SUP_0708,PCT_PAID_0708,PCT_PAID_SUP_0708,NUM_PAID_SUP_0708,NUM_FREERED_0708,PCT_FREERED_0708,PCT_FREERED_SUP_0708,NUM_FREERED_SUP_0708,enroll_0607,enroll_lunchF_0607,enroll_lunchR_0607,enroll_lunchP_0607,PCT_FREE_0607,PCT_FREE_SUP_0607,NUM_FREE_SUP_0607,PCT_RED_0607,PCT_RED_SUP_0607,NUM_RED_SUP_0607,PCT_PAID_0607,PCT_PAID_SUP_0607,NUM_PAID_SUP_0607,NUM_FREERED_0607,PCT_FREERED_0607,PCT_FREERED_SUP_0607,NUM_FREERED_SUP_0607,enroll_0506,enroll_lunchF_0506,enroll_lunchR_0506,enroll_lunchP_0506,PCT_FREE_0506,PCT_FREE_SUP_0506,NUM_FREE_SUP_0506,PCT_RED_0506,PCT_RED_SUP_0506,NUM_RED_SUP_0506,PCT_PAID_0506,PCT_PAID_SUP_0506,NUM_PAID_SUP_0506,NUM_FREERED_0506,PCT_FREERED_0506,PCT_FREERED_SUP_0506,NUM_FREERED_SUP_0506
28104,,,,,,,,,,,,,,,,,,136.00,8.00,7.00,151,90.1,90.1,136,4.6,4.6,7,5.3,5.3,8,143,94.7,94.7,143,159,134,8,17,84.3,84.3,134,5.0,5.0,8,10.7,10.7,17,142,89.3,89.3,142,161,128,19,14,79.5,79.5,128,11.8,11.8,19,8.7,8.7,14,147,91.3,91.3,147,132,112,7,13,84.8,84.8,112,5.3,5.3,7,9.8,9.8,13,119,90.2,90.2,119,119,76,9,34,63.9,63.9,76,7.6,7.6,9,28.6,28.6,34,85,71.4,71.4,85,97,65,7,25,67.0,67.0,65,7.2,7.2,7,25.8,25.8,25,72,74.2,74.2,72
28106,220,192,9,19,87.3,87.3,192,4.1,4.1,9,8.6,8.6,19,201,91.4,91.4,201,179.00,9.00,11.00,199,89.9,89.9,179,5.5,5.5,11,4.5,4.5,9,190,95.5,95.5,190,201,171,13,17,85.1,85.1,171,6.5,6.5,13,8.5,8.5,17,184,91.5,91.5,184,208,168,15,25,80.8,80.8,168,7.2,7.2,15,12.0,12.0,25,183,88.0,88.0,183,206,180,1,25,87.4,87.4,180,.5,-1.0,-1,12.1,12.1,25,181,87.9,87.9,181,175,139,11,25,79.4,79.4,139,6.3,6.3,11,14.3,14.3,25,150,85.7,85.7,150,157,124,12,21,79.0,79.0,124,7.6,7.6,12,13.4,13.4,21,136,86.6,86.6,136
28111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,11,1,14,42.3,42.3,11,3.8,-1.0,-1,53.8,53.8,14,12,46.2,46.2,12,24,10,0,14,41.7,41.7,10,.0,-1.0,-1,58.3,58.3,14,10,41.7,41.7,10,32,8,0,24,25.0,25.0,8,.0,-1.0,-1,75.0,75.0,24,8,25.0,25.0,8,26,3,1,22,11.5,-1.0,-1,3.8,-1.0,-1,84.6,84.6,22,4,15.4,-1.0,-1
28113,545,470,25,50,86.2,86.2,470,4.6,4.6,25,9.2,9.2,50,495,90.8,90.8,495,485.00,54.00,38.00,577,84.1,84.1,485,6.6,6.6,38,9.4,9.4,54,523,90.6,90.6,523,540,466,28,46,86.3,86.3,466,5.2,5.2,28,8.5,8.5,46,494,91.5,91.5,494,525,410,43,72,78.1,78.1,410,8.2,8.2,43,13.7,13.7,72,453,86.3,86.3,453,571,413,23,135,72.3,72.3,413,4.0,4.0,23,23.6,23.6,135,436,76.4,76.4,436,230,143,7,80,62.2,62.2,143,3.0,3.0,7,34.8,34.8,80,150,65.2,65.2,150,235,136,18,81,57.9,57.9,136,7.7,7.7,18,34.5,34.5,81,154,65.5,65.5,154
28115,599,506,36,57,84.5,84.5,506,6.0,6.0,36,9.5,9.5,57,542,90.5,90.5,542,230.00,16.00,19.00,265,86.8,86.8,230,7.2,7.2,19,6.0,6.0,16,249,94.0,94.0,249,255,225,19,11,88.2,88.2,225,7.5,7.5,19,4.3,4.3,11,244,95.7,95.7,244,245,202,26,17,82.4,82.4,202,10.6,10.6,26,6.9,6.9,17,228,93.1,93.1,228,257,218,17,22,84.8,84.8,218,6.6,6.6,17,8.6,8.6,22,235,91.4,91.4,235,296,222,26,48,75.0,75.0,222,8.8,8.8,26,16.2,16.2,48,248,83.8,83.8,248,290,254,15,21,87.6,87.6,254,5.2,5.2,15,7.2,7.2,21,269,92.8,92.8,269
28116,430,341,25,64,79.3,79.3,341,5.8,5.8,25,14.9,14.9,64,366,85.1,85.1,366,299.00,40.00,33.00,372,80.4,80.4,299,8.9,8.9,33,10.8,10.8,40,332,89.2,89.2,332,345,272,26,47,78.8,78.8,272,7.5,7.5,26,13.6,13.6,47,298,86.4,86.4,298,350,289,35,26,82.6,82.6,289,10.0,10.0,35,7.4,7.4,26,324,92.6,92.6,324,330,272,28,30,82.4,82.4,272,8.5,8.5,28,9.1,9.1,30,300,90.9,90.9,300,389,311,46,32,79.9,79.9,311,11.8,11.8,46,8.2,8.2,32,357,91.8,91.8,357,368,292,44,32,79.3,79.3,292,12.0,12.0,44,8.7,8.7,32,336,91.3,91.3,336
28119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,56,0,2,96.6,96.6,56,.0,-1.0,-1,3.4,-1.0,-1,56,96.6,96.6,56
28121,606,510,31,65,84.2,84.2,510,5.1,5.1,31,10.7,10.7,65,541,89.3,89.3,541,229.00,12.00,16.00,257,89.1,89.1,229,6.2,6.2,16,4.7,4.7,12,245,95.3,95.3,245,271,231,25,15,85.2,85.2,231,9.2,9.2,25,5.5,5.5,15,256,94.5,94.5,256,254,220,25,9,86.6,86.6,220,9.8,9.8,25,3.5,3.5,9,245,96.5,96.5,245,285,252,17,16,88.4,88.4,252,6.0,6.0,17,5.6,5.6,16,269,94.4,94.4,269,299,190,15,94,63.5,63.5,190,5.0,5.0,15,31.4,31.4,94,205,68.6,68.6,205,358,268,20,70,74.9,74.9,268,5.6,5.6,20,19.6,19.6,70,288,80.4,80.4,288
28122,387,300,21,66,77.5,77.5,300,5.4,5.4,21,17.1,17.1,66,321,82.9,82.9,321,329.00,14.00,16.00,359,91.6,91.6,329,4.5,4.5,16,3.9,3.9,14,345,96.1,96.1,345,351,312,23,16,88.9,88.9,312,6.6,6.6,23,4.6,4.6,16,335,95.4,95.4,335,345,311,24,10,90.1,90.1,311,7.0,7.0,24,2.9,2.9,10,335,97.1,97.1,335,354,311,24,19,87.9,87.9,311,6.8,6.8,24,5.4,5.4,19,335,94.6,94.6,335,409,294,33,82,71.9,71.9,294,8.1,8.1,33,20.0,20.0,82,327,80.0,80.0,327,432,369,25,38,85.4,85.4,369,5.8,5.8,25,8.8,8.8,38,394,91.2,91.2,394
28123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28127,372,314,28,30,84.4,84.4,314,7.5,7.5,28,8.1,8.1,30,342,91.9,91.9,342,294.00,22.00,16.00,332,88.6,88.6,294,4.8,4.8,16,6.6,6.6,22,310,93.4,93.4,310,341,286,34,21,83.9,83.9,286,10.0,10.0,34,6.2,6.2,21,320,93.8,93.8,320,300,237,35,28,79.0,79.0,237,11.7,11.7,35,9.3,9.3,28,272,90.7,90.7,272,308,243,41,24,78.9,78.9,243,13.3,13.3,41,7.8,7.8,24,284,92.2,92.2,284,325,233,62,30,71.7,71.7,233,19.1,19.1,62,9.2,9.2,30,295,90.8,90.8,295,316,251,47,18,79.4,79.4,251,14.9,14.9,47,5.7,5.7,18,298,94.3,94.3,298
28130,642,522,59,61,81.3,81.3,522,9.2,9.2,59,9.5,9.5,61,581,90.5,90.5,581,479.00,39.00,37.00,555,86.3,86.3,479,6.7,6.7,37,7.0,7.0,39,516,93.0,93.0,516,555,474,41,40,85.4,85.4,474,7.4,7.4,41,7.2,7.2,40,515,92.8,92.8,515,545,462,43,40,84.8,84.8,462,7.9,7.9,43,7.3,7.3,40,505,92.7,92.7,505,562,502,20,40,89.3,89.3,502,3.6,3.6,20,7.1,7.1,40,522,92.9,92.9,522,592,416,43,133,70.3,70.3,416,7.3,7.3,43,22.5,22.5,133,459,77.5,77.5,459,622,488,47,87,78.5,78.5,488,7.6,7.6,47,14.0,14.0,87,535,86.0,86.0,535
28131,80,54,10,16,67.5,67.5,54,12.5,12.5,10,20.0,20.0,16,64,80.0,80.0,64,61.00,8.00,9.00,78,78.2,78.2,61,11.5,11.5,9,10.3,10.3,8,70,89.7,89.7,70,77,53,8,16,68.8,68.8,53,10.4,10.4,8,20.8,20.8,16,61,79.2,79.2,61,70,53,6,11,75.7,75.7,53,8.6,8.6,6,15.7,15.7,11,59,84.3,84.3,59,70,60,3,7,85.7,85.7,60,4.3,-1.0,-1,10.0,10.0,7,63,90.0,90.0,63,68,59,0,9,86.8,86.8,59,.0,-1.0,-1,13.2,13.2,9,59,86.8,86.8,59,77,65,1,11,84.4,84.4,65,1.3,-1.0,-1,14.3,14.3,11,66,85.7,85.7,66
28134,422,367,23,32,87.0,87.0,367,5.5,5.5,23,7.6,7.6,32,390,92.4,92.4,390,336.00,20.00,14.00,370,90.8,90.8,336,3.8,3.8,14,5.4,5.4,20,350,94.6,94.6,350,367,330,12,25,89.9,89.9,330,3.3,3.3,12,6.8,6.8,25,342,93.2,93.2,342,374,335,21,18,89.6,89.6,335,5.6,5.6,21,4.8,4.8,18,356,95.2,95.2,356,382,342,19,21,89.5,89.5,342,5.0,5.0,19,5.5,5.5,21,361,94.5,94.5,361,384,287,36,61,74.7,74.7,287,9.4,9.4,36,15.9,15.9,61,323,84.1,84.1,323,427,350,30,47,82.0,82.0,350,7.0,7.0,30,11.0,11.0,47,380,89.0,89.0,380
28135,750,634,49,67,84.5,84.5,634,6.5,6.5,49,8.9,8.9,67,683,91.1,91.1,683,577.00,41.00,45.00,663,87.0,87.0,577,6.8,6.8,45,6.2,6.2,41,622,93.8,93.8,622,677,560,61,56,82.7,82.7,560,9.0,9.0,61,8.3,8.3,56,621,91.7,91.7,621,660,549,56,55,83.2,83.2,549,8.5,8.5,56,8.3,8.3,55,605,91.7,91.7,605,687,523,41,123,76.1,76.1,523,6.0,6.0,41,17.9,17.9,123,564,82.1,82.1,564,644,494,53,97,76.7,76.7,494,8.2,8.2,53,15.1,15.1,97,547,84.9,84.9,547,691,456,70,165,66.0,66.0,456,10.1,10.1,70,23.9,23.9,165,526,76.1,76.1,526
28137,488,385,29,74,78.9,78.9,385,5.9,5.9,29,15.2,15.2,74,414,84.8,84.8,414,437.00,23.00,23.00,483,90.5,90.5,437,4.8,4.8,23,4.8,4.8,23,460,95.2,95.2,460,379,334,24,21,88.1,88.1,334,6.3,6.3,24,5.5,5.5,21,358,94.5,94.5,358,422,344,39,39,81.5,81.5,344,9.2,9.2,39,9.2,9.2,39,383,90.8,90.8,383,489,415,32,42,84.9,84.9,415,6.5,6.5,32,8.6,8.6,42,447,91.4,91.4,447,581,361,35,185,62.1,62.1,361,6.0,6.0,35,31.8,31.8,185,396,68.2,68.2,396,558,372,64,122,66.7,66.7,372,11.5,11.5,64,21.9,21.9,122,436,78.1,78.1,436
28138,529,362,33,134,68.4,68.4,362,6.2,6.2,33,25.3,25.3,134,395,74.7,74.7,395,351.00,113.00,40.00,504,69.6,69.6,351,7.9,7.9,40,22.4,22.4,113,391,77.6,77.6,391,510,320,51,139,62.7,62.7,320,10.0,10.0,51,27.3,27.3,139,371,72.7,72.7,371,516,311,52,153,60.3,60.3,311,10.1,10.1,52,29.7,29.7,153,363,70.3,70.3,363,501,274,69,158,54.7,54.7,274,13.8,13.8,69,31.5,31.5,158,343,68.5,68.5,343,500,238,85,177,47.6,47.6,238,17.0,17.0,85,35.4,35.4,177,323,64.6,64.6,323,504,245,78,181,48.6,48.6,245,15.5,15.5,78,35.9,35.9,181,323,64.1,64.1,323
28139,1107,847,62,198,76.5,76.5,847,5.6,5.6,62,17.9,17.9,198,909,82.1,82.1,909,962.00,133.00,68.00,1163,82.7,82.7,962,5.8,5.8,68,11.4,11.4,133,1030,88.6,88.6,1030,1204,924,93,187,76.7,76.7,924,7.7,7.7,93,15.5,15.5,187,1017,84.5,84.5,1017,1177,898,103,176,76.3,76.3,898,8.8,8.8,103,15.0,15.0,176,1001,85.0,85.0,1001,1236,916,86,234,74.1,74.1,916,7.0,7.0,86,18.9,18.9,234,1002,81.1,81.1,1002,1398,745,105,548,53.3,53.3,745,7.5,7.5,105,39.2,39.2,548,850,60.8,60.8,850,1647,1001,128,518,60.8,60.8,1001,7.8,7.8,128,31.5,31.5,518,1129,68.5,68.5,1129
28140,885,754,33,98,85.2,85.2,754,3.7,3.7,33,11.1,11.1,98,787,88.9,88.9,787,727.00,25.00,32.00,784,92.7,92.7,727,4.1,4.1,32,3.2,3.2,25,759,96.8,96.8,759,768,677,48,43,88.2,88.2,677,6.3,6.3,48,5.6,5.6,43,725,94.4,94.4,725,783,706,46,31,90.2,90.2,706,5.9,5.9,46,4.0,4.0,31,752,96.0,96.0,752,808,730,40,38,90.3,90.3,730,5.0,5.0,40,4.7,4.7,38,770,95.3,95.3,770,831,730,53,48,87.8,87.8,730,6.4,6.4,53,5.8,5.8,48,783,94.2,94.2,783,844,715,85,44,84.7,84.7,715,10.1,10.1,85,5.2,5.2,44,800,94.8,94.8,800
28142,306,229,29,48,74.8,74.8,229,9.5,9.5,29,15.7,15.7,48,258,84.3,84.3,258,228.00,24.00,19.00,271,84.1,84.1,228,7.0,7.0,19,8.9,8.9,24,247,91.1,91.1,247,258,183,33,42,70.9,70.9,183,12.8,12.8,33,16.3,16.3,42,216,83.7,83.7,216,240,174,25,41,72.5,72.5,174,10.4,10.4,25,17.1,17.1,41,199,82.9,82.9,199,236,171,19,46,72.5,72.5,171,8.1,8.1,19,19.5,19.5,46,190,80.5,80.5,190,233,130,28,75,55.8,55.8,130,12.0,12.0,28,32.2,32.2,75,158,67.8,67.8,158,204,147,31,26,72.1,72.1,147,15.2,15.2,31,12.7,12.7,26,178,87.3,87.3,178
28143,692,371,53,268,53.6,53.6,371,7.7,7.7,53,38.7,38.7,268,424,61.3,61.3,424,324.00,144.00,35.00,503,64.4,64.4,324,7.0,7.0,35,28.6,28.6,144,359,71.4,71.4,359,239,147,18,74,61.5,61.5,147,7.5,7.5,18,31.0,31.0,74,165,69.0,69.0,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,261,28,145,60.1,60.1,261,6.5,6.5,28,33.4,33.4,145,289,66.6,66.6,289
28144,746,667,31,48,89.4,89.4,667,4.2,4.2,31,6.4,6.4,48,698,93.6,93.6,698,713.00,29.00,35.00,777,91.8,91.8,713,4.5,4.5,35,3.7,3.7,29,748,96.3,96.3,748,706,612,59,35,86.7,86.7,612,8.4,8.4,59,5.0,5.0,35,671,95.0,95.0,671,679,559,52,68,82.3,82.3,559,7.7,7.7,52,10.0,10.0,68,611,90.0,90.0,611,794,721,18,55,90.8,90.8,721,2.3,2.3,18,6.9,6.9,55,739,93.1,93.1,739,832,482,32,318,57.9,57.9,482,3.8,3.8,32,38.2,38.2,318,514,61.8,61.8,514,767,516,65,186,67.3,67.3,516,8.5,8.5,65,24.3,24.3,186,581,75.7,75.7,581
28145,938,696,80,162,74.2,74.2,696,8.5,8.5,80,17.3,17.3,162,776,82.7,82.7,776,654.00,110.00,79.00,843,77.6,77.6,654,9.4,9.4,79,13.0,13.0,110,733,87.0,87.0,733,842,578,84,180,68.6,68.6,578,10.0,10.0,84,21.4,21.4,180,662,78.6,78.6,662,837,555,91,191,66.3,66.3,555,10.9,10.9,91,22.8,22.8,191,646,77.2,77.2,646,872,585,59,228,67.1,67.1,585,6.8,6.8,59,26.1,26.1,228,644,73.9,73.9,644,874,455,91,328,52.1,52.1,455,10.4,10.4,91,37.5,37.5,328,546,62.5,62.5,546,854,461,98,295,54.0,54.0,461,11.5,11.5,98,34.5,34.5,295,559,65.5,65.5,559
28146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609,507,28,74,83.3,83.3,507,4.6,4.6,28,12.2,12.2,74,535,87.8,87.8,535,616,552,33,31,89.6,89.6,552,5.4,5.4,33,5.0,5.0,31,585,95.0,95.0,585,725,649,32,44,89.5,89.5,649,4.4,4.4,32,6.1,6.1,44,681,93.9,93.9,681,757,403,31,323,53.2,53.2,403,4.1,4.1,31,42.7,42.7,323,434,57.3,57.3,434,761,565,52,144,74.2,74.2,565,6.8,6.8,52,18.9,18.9,144,617,81.1,81.1,617
28147,772,651,31,90,84.3,84.3,651,4.0,4.0,31,11.7,11.7,90,682,88.3,88.3,682,670.00,20.00,31.00,721,92.9,92.9,670,4.3,4.3,31,2.8,2.8,20,701,97.2,97.2,701,751,639,50,62,85.1,85.1,639,6.7,6.7,50,8.3,8.3,62,689,91.7,91.7,689,745,659,49,37,88.5,88.5,659,6.6,6.6,49,5.0,5.0,37,708,95.0,95.0,708,801,711,39,51,88.8,88.8,711,4.9,4.9,39,6.4,6.4,51,750,93.6,93.6,750,842,496,37,309,58.9,58.9,496,4.4,4.4,37,36.7,36.7,309,533,63.3,63.3,533,820,581,41,198,70.9,70.9,581,5.0,5.0,41,24.1,24.1,198,622,75.9,75.9,622
28148,,,,,,,,,,,,,,,,,,349.00,28.00,23.00,400,87.3,87.3,349,5.8,5.8,23,7.0,7.0,28,372,93.0,93.0,372,360,306,31,23,85.0,85.0,306,8.6,8.6,31,6.4,6.4,23,337,93.6,93.6,337,380,313,42,25,82.4,82.4,313,11.1,11.1,42,6.6,6.6,25,355,93.4,93.4,355,396,316,35,45,79.8,79.8,316,8.8,8.8,35,11.4,11.4,45,351,88.6,88.6,351,407,290,45,72,71.3,71.3,290,11.1,11.1,45,17.7,17.7,72,335,82.3,82.3,335,441,337,44,60,76.4,76.4,337,10.0,10.0,44,13.6,13.6,60,381,86.4,86.4,381
28150,978,638,44,296,65.2,65.2,638,4.5,4.5,44,30.3,30.3,296,682,69.7,69.7,682,832.00,207.00,54.00,1093,76.1,76.1,832,4.9,4.9,54,18.9,18.9,207,886,81.1,81.1,886,1241,898,69,274,72.4,72.4,898,5.6,5.6,69,22.1,22.1,274,967,77.9,77.9,967,1262,916,103,243,72.6,72.6,916,8.2,8.2,103,19.3,19.3,243,1019,80.7,80.7,1019,1383,877,57,449,63.4,63.4,877,4.1,4.1,57,32.5,32.5,449,934,67.5,67.5,934,1273,580,65,628,45.6,45.6,580,5.1,5.1,65,49.3,49.3,628,645,50.7,50.7,645,1321,685,127,509,51.9,51.9,685,9.6,9.6,127,38.5,38.5,509,812,61.5,61.5,812
28151,401,173,16,212,43.1,43.1,173,4.0,4.0,16,52.9,52.9,212,189,47.1,47.1,189,188.00,191.00,17.00,396,47.5,47.5,188,4.3,4.3,17,48.2,48.2,191,205,51.8,51.8,205,359,162,23,174,45.1,45.1,162,6.4,6.4,23,48.5,48.5,174,185,51.5,51.5,185,368,180,33,155,48.9,48.9,180,9.0,9.0,33,42.1,42.1,155,213,57.9,57.9,213,380,207,21,152,54.5,54.5,207,5.5,5.5,21,40.0,40.0,152,228,60.0,60.0,228,333,177,33,123,53.2,53.2,177,9.9,9.9,33,36.9,36.9,123,210,63.1,63.1,210,337,187,30,120,55.5,55.5,187,8.9,8.9,30,35.6,35.6,120,217,64.4,64.4,217
28153,402,359,20,23,89.3,89.3,359,5.0,5.0,20,5.7,5.7,23,379,94.3,94.3,379,397.00,8.00,11.00,416,95.4,95.4,397,2.6,2.6,11,1.9,1.9,8,408,98.1,98.1,408,406,346,25,35,85.2,85.2,346,6.2,6.2,25,8.6,8.6,35,371,91.4,91.4,371,406,381,12,13,93.8,93.8,381,3.0,3.0,12,3.2,3.2,13,393,96.8,96.8,393,400,373,15,12,93.3,93.3,373,3.8,3.8,15,3.0,3.0,12,388,97.0,97.0,388,398,347,27,24,87.2,87.2,347,6.8,6.8,27,6.0,6.0,24,374,94.0,94.0,374,397,351,29,17,88.4,88.4,351,7.3,7.3,29,4.3,4.3,17,380,95.7,95.7,380
28155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28156,486,424,23,39,87.2,87.2,424,4.7,4.7,23,8.0,8.0,39,447,92.0,92.0,447,377.00,13.00,17.00,407,92.6,92.6,377,4.2,4.2,17,3.2,3.2,13,394,96.8,96.8,394,366,326,21,19,89.1,89.1,326,5.7,5.7,21,5.2,5.2,19,347,94.8,94.8,347,344,298,27,19,86.6,86.6,298,7.8,7.8,27,5.5,5.5,19,325,94.5,94.5,325,438,363,15,60,82.9,82.9,363,3.4,3.4,15,13.7,13.7,60,378,86.3,86.3,378,414,297,24,93,71.7,71.7,297,5.8,5.8,24,22.5,22.5,93,321,77.5,77.5,321,394,290,32,72,73.6,73.6,290,8.1,8.1,32,18.3,18.3,72,322,81.7,81.7,322
28157,442,344,32,66,77.8,77.8,344,7.2,7.2,32,14.9,14.9,66,376,85.1,85.1,376,399.00,28.00,30.00,457,87.3,87.3,399,6.6,6.6,30,6.1,6.1,28,429,93.9,93.9,429,461,371,33,57,80.5,80.5,371,7.2,7.2,33,12.4,12.4,57,404,87.6,87.6,404,455,346,37,72,76.0,76.0,346,8.1,8.1,37,15.8,15.8,72,383,84.2,84.2,383,454,359,46,49,79.1,79.1,359,10.1,10.1,46,10.8,10.8,49,405,89.2,89.2,405,454,320,64,70,70.5,70.5,320,14.1,14.1,64,15.4,15.4,70,384,84.6,84.6,384,450,337,53,60,74.9,74.9,337,11.8,11.8,53,13.3,13.3,60,390,86.7,86.7,390
28158,,,,,,,,,,,,,,,,,,460.00,22.00,23.00,505,91.1,91.1,460,4.6,4.6,23,4.4,4.4,22,483,95.6,95.6,483,499,430,22,47,86.2,86.2,430,4.4,4.4,22,9.4,9.4,47,452,90.6,90.6,452,522,466,27,29,89.3,89.3,466,5.2,5.2,27,5.6,5.6,29,493,94.4,94.4,493,542,460,28,54,84.9,84.9,460,5.2,5.2,28,10.0,10.0,54,488,90.0,90.0,488,543,384,45,114,70.7,70.7,384,8.3,8.3,45,21.0,21.0,114,429,79.0,79.0,429,593,450,52,91,75.9,75.9,450,8.8,8.8,52,15.3,15.3,91,502,84.7,84.7,502
28159,,,,,,,,,,,,,,,,,,130.00,16.00,5.00,151,86.1,86.1,130,3.3,3.3,5,10.6,10.6,16,135,89.4,89.4,135,153,129,9,15,84.3,84.3,129,5.9,5.9,9,9.8,9.8,15,138,90.2,90.2,138,148,119,11,18,80.4,80.4,119,7.4,7.4,11,12.2,12.2,18,130,87.8,87.8,130,150,129,7,14,86.0,86.0,129,4.7,4.7,7,9.3,9.3,14,136,90.7,90.7,136,154,102,14,38,66.2,66.2,102,9.1,9.1,14,24.7,24.7,38,116,75.3,75.3,116,157,119,18,20,75.8,75.8,119,11.5,11.5,18,12.7,12.7,20,137,87.3,87.3,137
28160,456,383,12,61,84.0,84.0,383,2.6,2.6,12,13.4,13.4,61,395,86.6,86.6,395,394.00,28.00,24.00,446,88.3,88.3,394,5.4,5.4,24,6.3,6.3,28,418,93.7,93.7,418,404,349,14,41,86.4,86.4,349,3.5,3.5,14,10.1,10.1,41,363,89.9,89.9,363,433,387,24,22,89.4,89.4,387,5.5,5.5,24,5.1,5.1,22,411,94.9,94.9,411,389,329,15,45,84.6,84.6,329,3.9,3.9,15,11.6,11.6,45,344,88.4,88.4,344,395,318,19,58,80.5,80.5,318,4.8,4.8,19,14.7,14.7,58,337,85.3,85.3,337,385,334,26,25,86.8,86.8,334,6.8,6.8,26,6.5,6.5,25,360,93.5,93.5,360
28161,607,521,17,69,85.8,85.8,521,2.8,2.8,17,11.4,11.4,69,538,88.6,88.6,538,489.00,23.00,20.00,532,91.9,91.9,489,3.8,3.8,20,4.3,4.3,23,509,95.7,95.7,509,525,468,19,38,89.1,89.1,468,3.6,3.6,19,7.2,7.2,38,487,92.8,92.8,487,540,475,28,37,88.0,88.0,475,5.2,5.2,28,6.9,6.9,37,503,93.1,93.1,503,520,449,37,34,86.3,86.3,449,7.1,7.1,37,6.5,6.5,34,486,93.5,93.5,486,580,504,47,29,86.9,86.9,504,8.1,8.1,47,5.0,5.0,29,551,95.0,95.0,551,554,477,43,34,86.1,86.1,477,7.8,7.8,43,6.1,6.1,34,520,93.9,93.9,520
28162,634,518,12,104,81.7,81.7,518,1.9,1.9,12,16.4,16.4,104,530,83.6,83.6,530,278.00,19.00,17.00,314,88.5,88.5,278,5.4,5.4,17,6.1,6.1,19,295,93.9,93.9,295,305,258,20,27,84.6,84.6,258,6.6,6.6,20,8.9,8.9,27,278,91.1,91.1,278,296,259,15,22,87.5,87.5,259,5.1,5.1,15,7.4,7.4,22,274,92.6,92.6,274,305,271,12,22,88.9,88.9,271,3.9,3.9,12,7.2,7.2,22,283,92.8,92.8,283,359,175,9,175,48.7,48.7,175,2.5,2.5,9,48.7,48.7,175,184,51.3,51.3,184,405,290,21,94,71.6,71.6,290,5.2,5.2,21,23.2,23.2,94,311,76.8,76.8,311
